alert_id,alert_time,user,account_type,department,office,privileged,tenure_days,days_until_departure,rule_name,new_device,new_country,geo_velocity_kmh,failed_logins_1h,hour_unusualness,mfa_method,asn_type,ip_reputation,logins_24h,logins_7d,distinct_ips_7d,bytes_out_mb,session_minutes,browser,os,user_agent_length,analyst,triage_minutes,verdict
ALR-005995,2026-04-07T19:19:57Z,gbennett,human,Marketing,New York,0,1127,,R03_failed_login_burst,0,0,0.0,8,0.546,push,corporate,54.0,8,46,4,8.0,63.1,firefox,macos,172,a5,3.0,false_positive
ALR-005996,2026-04-07T19:34:33Z,bsmith,human,Engineering,San Francisco,0,2038,,R03_failed_login_burst,1,1,0.0,8,0.346,none,residential,51.0,13,91,6,15.5,22.7,safari,windows,178,a6,7.3,false_positive
ALR-005997,2026-04-07T19:36:37Z,jmurphy4,human,Engineering,New York,0,2410,89.0,R03_failed_login_burst,0,0,0.0,13,0.159,push,residential,57.0,5,31,1,4.3,9.7,chrome,windows,101,a6,23.5,false_positive
ALR-005998,2026-04-07T19:40:28Z,kpeterson,human,Sales,New York,0,2742,,R02_new_device,1,0,0.0,0,0.403,push,residential,76.0,11,65,3,164.4,15.1,edge,macos,214,a1,7.3,false_positive
ALR-005999,2026-04-07T19:45:30Z,ahill2,human,People,Austin,0,1999,,R06_risky_ip,1,0,608.0,1,0.334,sms,hosting,52.0,8,56,3,311.1,13.7,chrome,ios,154,a4,10.1,false_positive
ALR-006000,2026-04-07T19:47:15Z,svc_jenkins,service,Service,Datacenter,1,2069,,R04_off_hours,1,0,641.0,1,0.902,push,hosting,44.0,408,2697,3,3.8,50.4,firefox,windows,173,a6,9.8,false_positive
ALR-006001,2026-04-07T19:50:32Z,crogers,human,Marketing,San Francisco,0,2178,,R03_failed_login_burst,1,0,0.0,10,0.381,sms,residential,55.0,14,94,2,16.9,10.7,chrome,windows,154,a1,21.3,true_positive
ALR-006002,2026-04-07T20:00:37Z,groberts5,human,People,Remote,1,2647,,R03_failed_login_burst,0,0,72.0,12,0.263,sms,residential,62.0,5,33,3,27.0,12.8,firefox,macos,104,a6,4.2,false_positive
ALR-006002,2026-04-07T20:00:37Z,groberts5,human,People,Remote,1,2647,,R03_failed_login_burst,0,0,72.0,12,0.263,sms,residential,62.0,5,33,3,27.0,12.8,firefox,macos,104,a6,4.2,false_positive
ALR-006003,2026-04-07T20:28:56Z,jdavis,human,Sales,Austin,0,1960,,R06_risky_ip,0,0,0.0,0,0.441,sms,residential,,9,54,1,20.0,25.0,chrome,windows,224,a2,44.5,false_positive
ALR-006004,2026-04-07T20:44:51Z,mkelly,human,Security,San Francisco,1,123,,R01_impossible_travel,0,0,6164.0,0,0.745,push,mobile,65.0,8,58,3,9.5,97.9,chrome,windows,256,a2,16.6,false_positive
ALR-006005,2026-04-07T20:52:58Z,awilson,human,Engineering,San Francisco,0,647,,R06_risky_ip,0,0,0.0,0,0.111,push,mobile,98.0,14,93,2,47.5,107.6,firefox,windows,158,a5,10.2,false_positive
ALR-006006,2026-04-07T21:37:11Z,awilson,human,Engineering,San Francisco,0,647,,R03_failed_login_burst,0,0,0.0,9,0.366,totp,corporate,97.0,8,50,3,15.7,107.4,firefox,windows,145,a5,8.6,false_positive
ALR-006007,2026-04-07T21:53:07Z,scox4,human,Sales,Remote,0,1813,,R02_new_device,1,0,0.0,0,0.27,totp,residential,65.0,9,61,9,3.1,129.1,chrome,macos,237,a1,16.6,false_positive
ALR-006008,2026-04-07T21:53:48Z,kwood,human,Finance,San Francisco,0,2485,,R06_risky_ip,0,0,0.0,0,0.052,push,mobile,81.0,9,66,3,63.3,3.6,firefox,windows,206,a3,5.3,false_positive
ALR-006009,2026-04-07T21:54:57Z,dmartin,human,Security,Austin,0,611,,R02_new_device,1,0,0.0,0,0.261,push,corporate,74.0,13,81,5,44.2,88.5,chrome,macos,181,a1,11.8,false_positive
ALR-006010,2026-04-07T21:59:03Z,pross,human,Sales,Remote,0,1955,,R02_new_device,1,0,0.0,0,0.478,push,corporate,63.0,9,61,5,28.2,40.8,safari,ios,226,a6,4.7,false_positive
ALR-006011,2026-04-07T21:59:35Z,sking5,human,Engineering,Austin,0,1712,,R05_new_country,1,1,0.0,1,0.478,totp,corporate,89.0,10,63,2,23.1,13.1,chrome,windows,204,a1,5.8,false_positive
ALR-006012,2026-04-07T22:01:38Z,twashington,human,People,New York,0,2092,,R03_failed_login_burst,0,0,0.0,19,0.245,totp,mobile,61.0,13,94,3,1.8,70.8,safari,macos,94,a5,10.7,false_positive
ALR-006013,2026-04-07T22:08:52Z,jflores,human,Marketing,Austin,0,2781,,R06_risky_ip,0,0,206.0,0,0.526,totp,residential,72.0,12,73,2,34.6,18.6,chrome,macos,227,a6,9.2,false_positive
ALR-006014,2026-04-07T22:09:04Z,bcooper,human,Engineering,San Francisco,0,2009,,R04_off_hours,0,0,0.0,0,0.401,push,residential,91.0,7,49,1,14.1,34.8,edge,windows,104,a6,9.8,false_positive
ALR-006015,2026-04-07T22:10:58Z,asanchez2,human,Sales,London,0,985,,R04_off_hours,0,0,0.0,1,0.515,push,corporate,82.0,12,76,3,61.5,45.5,safari,macos,227,a3,7.5,false_positive
ALR-006016,2026-04-07T22:15:57Z,nmurphy,human,Engineering,San Francisco,0,961,,R06_risky_ip,0,0,0.0,0,0.413,none,mobile,69.0,12,88,1,124.8,6.1,edge,android,189,a2,6.9,false_positive
ALR-006017,2026-04-07T22:17:54Z,dhayes,human,Sales,Remote,0,1194,,R04_off_hours,0,0,0.0,1,0.712,totp,residential,66.0,10,63,3,39.7,39.1,safari,windows,181,a1,8.3,false_positive
ALR-006018,2026-04-07T22:24:04Z,bward,human,Engineering,London,1,2863,,R02_new_device,1,0,0.0,2,0.327,push,corporate,,8,52,2,7.5,9.4,safari,ios,194,a2,23.5,true_positive
ALR-006019,2026-04-07T22:26:57Z,twashington,human,People,New York,0,2092,,R05_new_country,1,1,41.0,0,0.33,totp,mobile,,9,54,4,6.9,41.9,safari,windows,234,a4,15.4,false_positive
ALR-006020,2026-04-07T22:38:40Z,gbrooks,human,Sales,San Francisco,0,726,,R05_new_country,0,1,0.0,1,0.397,sms,hosting,51.0,3,21,4,35.7,14.0,edge,macos,148,a4,14.6,false_positive
ALR-006021,2026-04-07T22:57:19Z,bwood,human,Engineering,Austin,0,849,,R02_new_device,1,0,0.0,0,0.436,totp,residential,71.0,6,44,2,12.6,24.5,chrome,macos,162,a4,6.9,false_positive
ALR-006022,2026-04-07T22:58:00Z,asanchez2,human,Sales,London,0,985,,R01_impossible_travel,1,0,683.0,0,0.062,push,mobile,73.0,11,75,3,24.3,30.4,firefox,android,171,a6,19.3,false_positive
ALR-006023,2026-04-07T23:18:20Z,kwood,human,Finance,San Francisco,0,2485,,R03_failed_login_burst,0,0,370.0,10,0.441,totp,residential,84.0,9,64,3,13.3,15.6,chrome,ios,107,a4,9.5,false_positive
ALR-006024,2026-04-07T23:24:43Z,cgray,human,Operations,London,0,1681,,R01_impossible_travel,0,0,2095.0,1,0.271,sms,residential,86.0,7,39,1,3.0,28.1,chrome,windows,251,a4,20.8,false_positive
ALR-006025,2026-04-07T23:29:33Z,jharris,human,Engineering,San Francisco,0,189,,R04_off_hours,0,0,0.0,0,0.87,push,residential,90.0,5,33,2,27.7,72.7,firefox,windows,151,a5,20.3,false_positive
ALR-006026,2026-04-07T23:31:54Z,agarcia,human,People,New York,1,2740,,R05_new_country,0,1,0.0,2,0.22,totp,corporate,66.0,3,20,7,5.6,30.4,safari,macos,126,a3,14.4,false_positive
ALR-006027,2026-04-07T23:39:47Z,svc_etl_reporting,service,Service,Datacenter,1,19,,R06_risky_ip,0,0,0.0,0,0.227,push,residential,,391,2919,1,14.8,5.1,chrome,macos,131,a3,9.4,false_positive
ALR-006028,2026-04-07T23:41:40Z,fperez,human,Sales,Austin,0,2995,,R02_new_device,1,0,0.0,1,0.402,totp,residential,88.0,12,76,4,9.2,12.8,chrome,macos,156,a3,8.0,false_positive
ALR-006029,2026-04-07T23:58:17Z,prichardson8,human,Security,London,0,1680,,R06_risky_ip,0,0,118.0,0,0.413,push,hosting,59.0,8,58,1,42.0,2.2,chrome,macos,90,a1,30.8,false_positive
ALR-006030,2026-04-08T00:05:34Z,fbailey,human,Engineering,New York,0,968,,R04_off_hours,0,0,0.0,2,0.679,totp,corporate,74.0,9,60,2,123.5,40.0,chrome,android,145,a6,13.1,false_positive
ALR-006031,2026-04-08T00:05:50Z,jpatel,human,People,Austin,0,1573,,R04_off_hours,0,0,0.0,0,0.861,push,residential,76.0,6,34,3,55.9,11.9,chrome,macos,211,a5,12.1,false_positive
ALR-006032,2026-04-08T00:15:57Z,dkelly,human,Engineering,New York,0,2176,,R04_off_hours,0,1,0.0,0,0.785,push,residential,81.0,8,51,6,31.6,14.2,edge,windows,239,a2,4.8,false_positive
ALR-006033,2026-04-08T00:16:26Z,mmorris,human,Finance,Austin,0,2759,,R01_impossible_travel,1,0,720.0,1,0.448,push,mobile,42.0,5,32,2,50.2,34.2,chrome,macos,184,a4,2.2,false_positive
ALR-006034,2026-04-08T00:19:23Z,emorgan,human,Engineering,Remote,0,867,,R02_new_device,1,0,0.0,1,0.469,none,residential,68.0,9,61,4,10.6,11.9,firefox,macos,237,a4,20.0,false_positive
ALR-006035,2026-04-08T00:48:44Z,nsanders5,human,Sales,San Francisco,0,1015,,R03_failed_login_burst,0,0,94.0,9,0.249,push,hosting,51.0,12,83,2,5.6,18.4,safari,macos,113,a6,8.3,false_positive
ALR-006036,2026-04-08T00:53:10Z,llong,human,People,San Francisco,0,2241,,R04_off_hours,0,0,292.0,1,0.907,totp,corporate,59.0,10,74,1,14.8,2.0,chrome,windows,216,a5,4.6,false_positive
ALR-006037,2026-04-08T00:53:36Z,jwilson,human,Sales,London,0,1484,,R05_new_country,1,1,0.0,0,0.222,sms,residential,43.0,5,30,6,3.3,6.3,edge,windows,108,a2,24.5,true_positive
ALR-006038,2026-04-08T01:02:13Z,mgarcia,human,Sales,Remote,0,2061,,R05_new_country,0,1,0.0,1,0.285,push,residential,58.0,6,36,3,24.9,49.9,edge,macos,188,a3,1.3,false_positive
ALR-006039,2026-04-08T01:09:35Z,kharris,human,Sales,Remote,0,3005,,R04_off_hours,0,0,0.0,0,0.453,push,corporate,,15,111,1,27.2,15.0,chrome,android,206,a2,18.4,true_positive
ALR-006040,2026-04-08T01:13:50Z,jrogers,human,Sales,San Francisco,0,1992,,R02_new_device,1,0,0.0,0,0.131,push,corporate,80.0,9,59,6,6.2,71.4,chrome,android,206,a4,9.4,false_positive
ALR-006041,2026-04-08T01:16:02Z,awilson,human,Engineering,San Francisco,0,648,,R06_risky_ip,0,0,0.0,1,0.405,push,hosting,,8,51,2,30.9,11.6,chrome,macos,229,a2,9.6,false_positive
ALR-006042,2026-04-08T01:17:31Z,clewis,human,Engineering,Remote,0,534,,R02_new_device,1,0,0.0,1,0.629,push,mobile,83.0,8,45,5,6.0,41.9,safari,windows,144,a1,13.5,false_positive
ALR-006043,2026-04-08T01:35:40Z,crogers,human,Marketing,San Francisco,0,2179,,R03_failed_login_burst,0,0,0.0,14,0.256,push,corporate,,14,102,6,5.0,9.2,safari,android,105,a1,10.0,false_positive
ALR-006044,2026-04-08T01:51:41Z,sallen,human,Operations,San Francisco,0,1161,,R01_impossible_travel,0,0,1285.0,0,0.739,sms,residential,53.0,11,66,1,61.8,55.8,chrome,macos,184,a4,36.2,true_positive
ALR-006045,2026-04-08T02:00:07Z,kharris,human,Sales,Remote,0,3005,,R06_risky_ip,0,0,0.0,0,0.13,none,residential,89.0,7,51,5,16.3,21.0,safari,windows,132,a4,14.9,false_positive
ALR-006046,2026-04-08T02:21:31Z,scox4,human,Sales,Remote,0,1814,,R06_risky_ip,0,0,123.0,0,0.23,totp,hosting,17.0,13,74,2,17.1,11.7,edge,windows,112,a1,28.8,true_positive
ALR-006047,2026-04-08T02:34:05Z,jthomas,human,Sales,New York,1,2083,,R03_failed_login_burst,0,0,0.0,8,0.346,push,residential,64.0,15,107,2,20.6,14.3,safari,windows,251,a4,4.1,false_positive
ALR-006048,2026-04-08T02:34:09Z,bcooper,human,Engineering,San Francisco,0,2010,,R02_new_device,1,0,0.0,0,0.367,sms,residential,,10,74,5,31.4,56.6,chrome,macos,231,a2,10.3,false_positive
ALR-006049,2026-04-08T02:45:38Z,bbaker,human,Sales,New York,0,2980,,R02_new_device,1,1,0.0,0,0.235,push,residential,65.0,10,66,3,11.2,13.4,safari,windows,236,a3,20.8,false_positive
ALR-006049,2026-04-08T02:45:38Z,bbaker,human,Sales,New York,0,2980,,R02_new_device,1,1,0.0,0,0.235,push,residential,65.0,10,66,3,11.2,13.4,safari,windows,236,a3,20.8,false_positive
ALR-006050,2026-04-08T02:55:28Z,astewart8,human,Finance,San Francisco,0,3030,,R02_new_device,1,0,0.0,0,0.255,sms,corporate,58.0,10,61,2,22.3,61.4,chrome,macos,244,a2,41.4,true_positive
ALR-006051,2026-04-08T03:05:27Z,crogers,human,Marketing,San Francisco,0,2179,,R01_impossible_travel,0,0,1477.0,2,0.201,push,corporate,,12,68,3,12.9,19.2,safari,macos,120,a1,27.3,true_positive
ALR-006052,2026-04-08T03:05:56Z,mlewis,human,Finance,Remote,0,2815,,R01_impossible_travel,0,0,4091.0,0,0.482,totp,residential,78.0,12,78,3,1.7,32.2,chrome,android,207,a6,9.9,false_positive
ALR-006053,2026-04-08T03:08:02Z,cgray,human,Operations,London,0,1682,,R01_impossible_travel,0,0,3173.0,1,0.309,push,residential,74.0,14,78,1,8.7,144.0,chrome,windows,231,a6,21.3,false_positive
ALR-006054,2026-04-08T03:08:55Z,cnelson2,human,Security,Remote,0,200,,R01_impossible_travel,0,0,1657.0,0,0.263,push,residential,68.0,13,95,2,7.2,57.8,safari,macos,152,a6,10.7,false_positive
ALR-006055,2026-04-08T03:10:17Z,ebutler,human,Sales,San Francisco,0,3021,,R02_new_device,1,0,0.0,0,0.637,push,corporate,71.0,7,43,6,87.1,12.9,chrome,macos,164,a4,8.4,false_positive
ALR-006056,2026-04-08T03:19:46Z,svc_billing_sync,service,Service,Datacenter,1,521,,R03_failed_login_burst,0,0,41.0,13,0.214,none,residential,100.0,379,2685,1,13.6,21.2,firefox,windows,101,a5,11.4,false_positive
ALR-006057,2026-04-08T03:28:47Z,mrogers,human,Sales,San Francisco,0,1662,60.0,R06_risky_ip,0,0,0.0,1,0.056,totp,hosting,39.0,12,85,3,6.5,10.9,chrome,windows,112,a6,9.9,false_positive
ALR-006058,2026-04-08T03:45:42Z,cbryant,human,Engineering,London,0,1966,,R02_new_device,1,0,0.0,0,0.383,push,residential,89.0,14,94,3,38.4,44.0,edge,macos,242,a3,14.3,false_positive
ALR-006059,2026-04-08T04:03:46Z,ljones2,human,Sales,New York,0,757,,R04_off_hours,0,1,0.0,0,0.89,totp,corporate,87.0,6,44,7,67.1,73.3,chrome,ios,213,a5,39.6,false_positive
ALR-006060,2026-04-08T04:26:12Z,dparker,human,Engineering,San Francisco,0,265,,R05_new_country,0,1,148.0,1,0.816,totp,corporate,67.0,7,42,2,26.8,17.2,chrome,macos,118,a5,12.2,false_positive
ALR-006061,2026-04-08T04:43:52Z,svc_deploy,service,Service,Datacenter,1,31,,R02_new_device,1,0,32.0,0,0.435,none,residential,64.0,362,2101,5,14.1,9.8,edge,windows,173,a2,21.2,false_positive
ALR-006062,2026-04-08T04:56:16Z,crogers,human,Marketing,San Francisco,0,2179,,R02_new_device,1,0,0.0,0,0.619,sms,corporate,,12,88,5,18.7,85.9,safari,windows,202,a6,8.5,false_positive
ALR-006063,2026-04-08T04:58:28Z,glee,human,Operations,Austin,1,115,,R06_risky_ip,0,0,0.0,0,0.586,push,hosting,41.0,13,87,1,4.5,40.1,edge,ios,226,a6,6.7,false_positive
ALR-006064,2026-04-08T05:09:10Z,ahill,human,Operations,San Francisco,0,2215,,R04_off_hours,0,0,0.0,0,0.873,totp,mobile,56.0,10,71,2,19.7,64.1,firefox,windows,161,a4,10.1,false_positive
ALR-006065,2026-04-08T05:13:41Z,esmith,human,Operations,San Francisco,0,2963,,R01_impossible_travel,0,0,365.0,0,0.206,push,residential,61.0,8,48,1,12.4,33.0,safari,android,121,a1,4.2,false_positive
ALR-006066,2026-04-08T05:29:37Z,svc_jenkins,service,Service,Datacenter,1,2070,,R04_off_hours,0,0,0.0,1,0.599,push,residential,62.0,403,2296,2,243.8,27.0,safari,macos,155,a3,20.6,false_positive
ALR-006067,2026-04-08T05:32:49Z,mmorris,human,Finance,Austin,0,2759,,R03_failed_login_burst,1,1,0.0,9,0.682,push,residential,70.0,10,62,6,120.8,9.5,safari,macos,138,a1,38.2,true_positive
ALR-006068,2026-04-08T05:44:30Z,jmurphy4,human,Engineering,New York,0,2411,88.0,R02_new_device,1,0,0.0,0,0.548,push,corporate,48.0,11,70,3,19.4,19.3,edge,windows,130,a6,5.2,false_positive
ALR-006069,2026-04-08T05:45:40Z,dkelly,human,Engineering,New York,0,2176,,R05_new_country,0,1,0.0,1,0.613,push,mobile,60.0,9,53,3,40.2,24.2,edge,macos,143,a6,12.3,false_positive
ALR-006070,2026-04-08T05:48:25Z,awilson,human,Engineering,San Francisco,0,648,,R06_risky_ip,0,0,0.0,0,0.397,totp,residential,57.0,9,61,2,81.0,44.1,chrome,macos,151,a2,44.4,true_positive
ALR-006071,2026-04-08T05:56:07Z,kmoore,human,Sales,Remote,1,657,,R01_impossible_travel,0,0,3904.0,0,0.381,totp,hosting,51.0,4,25,1,4.4,7.9,chrome,macos,179,a2,2.6,false_positive
ALR-006072,2026-04-08T06:10:12Z,glee,human,Operations,Austin,1,115,,R01_impossible_travel,1,0,1145.0,0,0.173,totp,residential,90.0,5,31,1,126.1,8.8,chrome,macos,211,a1,35.7,true_positive
ALR-006073,2026-04-08T06:14:30Z,jmurphy4,human,Engineering,New York,0,2411,88.0,R02_new_device,1,0,0.0,0,0.192,push,residential,72.0,9,63,2,11.4,44.2,safari,windows,185,a2,10.1,false_positive
ALR-006074,2026-04-08T06:20:54Z,jflores,human,Marketing,Austin,0,2782,,R01_impossible_travel,0,0,1472.0,0,0.091,push,mobile,92.0,9,56,2,13.4,58.2,safari,macos,101,a5,21.5,false_positive
ALR-006075,2026-04-08T06:26:20Z,swalker,human,Engineering,San Francisco,0,1551,,R02_new_device,1,0,0.0,1,0.143,push,residential,51.0,6,35,3,165.2,46.2,safari,macos,126,a2,12.2,false_positive
ALR-006076,2026-04-08T06:37:28Z,cperez,human,People,San Francisco,0,2346,,R04_off_hours,0,0,0.0,0,0.853,totp,mobile,73.0,9,54,1,8.4,15.9,firefox,macos,249,a2,17.7,false_positive
ALR-006077,2026-04-08T06:39:40Z,srussell,human,Engineering,San Francisco,0,218,,R04_off_hours,0,0,0.0,0,0.829,sms,corporate,78.0,9,63,3,2.9,5.1,safari,macos,209,a2,17.2,false_positive
ALR-006078,2026-04-08T06:55:48Z,awilson,human,Engineering,San Francisco,0,648,,R03_failed_login_burst,0,0,0.0,10,0.409,push,residential,26.0,8,56,4,10.8,5.3,edge,android,242,a3,10.0,false_positive
ALR-006079,2026-04-08T07:00:25Z,fsimmons,human,Engineering,New York,0,766,,R06_risky_ip,0,0,0.0,0,0.125,none,residential,,8,48,1,10.0,52.4,edge,macos,129,a6,15.5,false_positive
ALR-006080,2026-04-08T07:08:51Z,nbryant,human,Engineering,Remote,0,2908,,R05_new_country,0,1,230.0,1,0.233,push,corporate,42.0,6,41,2,16.4,16.8,chrome,windows,255,a3,2.2,false_positive
ALR-006081,2026-04-08T07:10:19Z,kpeterson,human,Sales,New York,0,2743,,R04_off_hours,0,0,0.0,1,0.727,push,corporate,74.0,9,54,3,6.2,22.0,firefox,macos,170,a3,18.7,false_positive
ALR-006082,2026-04-08T07:24:38Z,apowell2,human,Sales,Remote,0,1705,,R05_new_country,0,1,0.0,0,0.598,push,mobile,71.0,10,59,5,61.7,32.2,firefox,macos,162,a1,11.6,false_positive
ALR-006083,2026-04-08T07:25:58Z,ahill,human,Operations,San Francisco,0,2215,,R02_new_device,1,0,0.0,0,0.261,sms,corporate,76.0,7,50,3,2.3,12.9,chrome,macos,227,a6,3.7,false_positive
ALR-006084,2026-04-08T07:46:12Z,ljones2,human,Sales,New York,0,757,,R03_failed_login_burst,0,0,0.0,12,0.267,sms,residential,76.0,3,17,1,33.6,85.9,chrome,windows,118,a5,12.1,false_positive
ALR-006085,2026-04-08T07:50:38Z,bward,human,Engineering,London,1,2864,,R05_new_country,0,1,0.0,1,0.384,sms,residential,55.0,9,64,4,8.5,8.2,chrome,macos,195,a6,9.2,false_positive
ALR-006086,2026-04-08T08:21:32Z,jhenderson6,human,Operations,Austin,0,2181,,R02_new_device,1,0,0.0,0,0.117,push,residential,83.0,11,82,2,3.0,16.3,safari,macos,162,a6,10.7,false_positive
ALR-006087,2026-04-08T08:21:33Z,crogers,human,Marketing,San Francisco,0,2179,,R04_off_hours,0,0,2047.0,1,0.614,push,mobile,50.0,8,53,2,12.5,24.3,chrome,windows,106,a4,57.4,true_positive
ALR-006088,2026-04-08T08:37:22Z,bfoster,human,Operations,Remote,0,414,,R02_new_device,1,0,0.0,0,0.086,totp,residential,,14,78,5,11.0,7.2,safari,windows,202,a1,38.5,false_positive
ALR-006089,2026-04-08T08:37:29Z,svc_jenkins,service,Service,Datacenter,1,2070,,R06_risky_ip,0,0,0.0,0,0.145,push,hosting,42.0,395,2351,2,29.6,26.5,chrome,windows,121,a1,6.1,false_positive
ALR-006090,2026-04-08T08:45:59Z,kgarcia,human,Operations,Austin,0,788,,R06_risky_ip,0,0,0.0,0,0.267,push,residential,78.0,4,26,2,102.3,35.4,chrome,windows,254,a2,10.3,false_positive
ALR-006091,2026-04-08T08:50:29Z,jdavis,human,Sales,Austin,0,1961,,R03_failed_login_burst,0,0,0.0,14,0.187,push,residential,77.0,11,62,3,3.3,76.2,firefox,macos,207,a5,17.8,false_positive
ALR-006092,2026-04-08T08:55:41Z,acox,human,Security,Austin,0,2450,,R02_new_device,1,0,0.0,0,0.461,sms,corporate,57.0,9,53,2,193.2,31.4,edge,macos,192,a4,27.6,false_positive
ALR-006092,2026-04-08T08:55:41Z,acox,human,Security,Austin,0,2450,,R02_new_device,1,0,0.0,0,0.461,sms,corporate,57.0,9,53,2,193.2,31.4,edge,macos,192,a4,27.6,false_positive
ALR-006093,2026-04-08T08:55:51Z,sclark,human,Sales,New York,1,2745,,R06_risky_ip,0,0,0.0,2,0.887,push,hosting,37.0,8,46,2,97.6,49.7,chrome,macos,116,a5,6.9,false_positive
ALR-006094,2026-04-08T08:57:23Z,mgarcia,human,Sales,Remote,0,2061,,R04_off_hours,0,0,0.0,0,0.517,push,residential,83.0,19,125,1,21.9,10.7,safari,macos,212,a4,30.9,false_positive
ALR-006095,2026-04-08T09:13:47Z,dwright,human,Finance,San Francisco,0,2644,,R04_off_hours,0,0,245.0,0,0.83,totp,corporate,58.0,3,22,2,10.3,12.4,chrome,windows,166,a6,10.7,false_positive
ALR-006096,2026-04-08T09:17:23Z,crogers,human,Marketing,San Francisco,0,2179,,R02_new_device,1,0,0.0,0,0.721,totp,corporate,91.0,15,104,3,16.7,80.4,edge,macos,98,a1,26.3,false_positive
ALR-006097,2026-04-08T09:38:25Z,jmurphy4,human,Engineering,New York,0,2411,88.0,R02_new_device,1,1,0.0,0,0.293,sms,hosting,38.0,5,37,6,43.5,69.6,safari,macos,147,a2,9.0,false_positive
ALR-006098,2026-04-08T09:57:36Z,clewis,human,Engineering,Remote,0,534,,R02_new_device,1,0,90.0,0,0.117,push,residential,71.0,9,51,2,78.0,46.1,safari,macos,190,a5,5.3,false_positive
ALR-006099,2026-04-08T10:01:11Z,bward,human,Engineering,London,1,2864,,R05_new_country,1,1,0.0,0,0.264,push,residential,85.0,7,50,10,13.0,71.0,firefox,macos,108,a6,7.3,false_positive
ALR-006100,2026-04-08T10:03:44Z,mmorgan,human,Engineering,New York,0,1938,,R05_new_country,0,1,0.0,1,0.444,push,residential,45.0,9,66,5,9.2,28.0,chrome,ios,175,a5,11.3,false_positive
ALR-006101,2026-04-08T10:10:57Z,jhoward,human,Sales,London,0,153,,R06_risky_ip,0,0,0.0,0,0.14,sms,hosting,41.0,16,109,2,120.0,22.2,chrome,windows,194,a3,16.6,false_positive
ALR-006102,2026-04-08T10:47:49Z,dsimmons4,human,Security,Remote,0,544,,R06_risky_ip,0,0,0.0,0,0.744,push,hosting,46.0,9,51,3,22.6,20.5,chrome,macos,158,a1,5.9,false_positive
ALR-006103,2026-04-08T11:05:51Z,gmitchell8,human,Engineering,San Francisco,0,2999,,R03_failed_login_burst,0,0,0.0,11,0.141,push,mobile,74.0,9,51,2,11.2,40.3,safari,macos,103,a2,23.4,true_positive
ALR-006104,2026-04-08T11:27:00Z,dsimmons4,human,Security,Remote,0,544,,R04_off_hours,0,0,0.0,2,0.669,push,residential,56.0,5,30,1,210.1,43.9,edge,windows,242,a3,8.9,false_positive
ALR-006105,2026-04-08T11:38:21Z,kross,human,Operations,London,0,2489,,R02_new_device,1,0,0.0,2,0.68,totp,corporate,91.0,12,72,4,17.6,23.6,edge,windows,235,a4,8.1,false_positive
ALR-006106,2026-04-08T11:39:07Z,crogers,human,Marketing,San Francisco,0,2179,,R02_new_device,1,0,0.0,0,0.479,push,corporate,76.0,5,34,5,89.1,13.1,chrome,macos,129,a2,33.9,true_positive
ALR-006107,2026-04-08T11:51:49Z,msmith,human,Sales,Austin,0,104,,R01_impossible_travel,0,0,2071.0,0,0.461,push,mobile,84.0,14,100,3,13.7,59.8,safari,windows,237,a5,19.9,false_positive
ALR-006108,2026-04-08T12:03:09Z,swalker,human,Engineering,San Francisco,0,1551,,R05_new_country,0,1,781.0,1,0.336,push,residential,68.0,6,37,3,43.8,13.3,safari,windows,237,a4,5.8,false_positive
ALR-006109,2026-04-08T12:07:38Z,nbryant,human,Engineering,Remote,0,2908,,R05_new_country,0,1,246.0,1,0.134,push,mobile,56.0,10,56,6,3.7,98.9,chrome,windows,193,a4,12.4,false_positive
ALR-006110,2026-04-08T12:09:53Z,svc_jenkins,service,Service,Datacenter,1,2070,,R04_off_hours,0,0,0.0,0,0.818,push,corporate,94.0,393,2805,2,28.0,38.9,edge,windows,202,a1,6.1,false_positive
ALR-006111,2026-04-08T12:13:56Z,gbennett,human,Marketing,New York,0,1128,,R06_risky_ip,1,0,0.0,0,0.474,totp,residential,82.0,11,61,5,12.7,72.0,chrome,ios,113,a2,17.3,false_positive
